pr,year,month,iso
7.74459,1984,2,DZA
6.64141,1984,3,DZA
3.30473,1984,4,DZA
7.61556,1984,5,DZA
2.26222,1984,6,DZA
0.85178,1984,7,DZA
1.56827,1984,8,DZA
3.89072,1984,9,DZA
13.2929,1984,10,DZA
9.54689,1984,11,DZA
8.75268,1984,12,DZA
14.2753,1985,1,DZA
3.05194,1985,2,DZA
14.1836,1985,3,DZA
4.81557,1985,4,DZA
10.6529,1985,5,DZA
0.51746,1985,6,DZA
2.02457,1985,7,DZA
1.29923,1985,8,DZA
5.78944,1985,9,DZA
6.11311,1985,10,DZA
8.45533,1985,11,DZA
15.5582,1985,12,DZA
6.63806,1986,1,DZA
8.22343,1986,2,DZA
18.8301,1986,3,DZA
3.24427,1986,4,DZA
7.78395,1986,5,DZA
3.47074,1986,6,DZA
1.74199,1986,7,DZA
2.5577,1986,8,DZA
10.4784,1986,9,DZA
14.6727,1986,10,DZA
12.4899,1986,11,DZA
10.9469,1986,12,DZA
7.52412,1987,1,DZA
12.0988,1987,2,DZA
6.62238,1987,3,DZA
2.62507,1987,4,DZA
4.6344,1987,5,DZA
3.35405,1987,6,DZA
5.93231,1987,7,DZA
4.5166,1987,8,DZA
2.31315,1987,9,DZA
7.73945,1987,10,DZA
12.0664,1987,11,DZA
8.77451,1987,12,DZA
6.60337,1988,1,DZA
10.1801,1988,2,DZA
10.3446,1988,3,DZA
6.66706,1988,4,DZA
6.7955,1988,5,DZA
7.08682,1988,6,DZA
2.19428,1988,7,DZA
1.98805,1988,8,DZA
5.96594,1988,9,DZA
4.31314,1988,10,DZA
12.8948,1988,11,DZA
8.55827,1988,12,DZA
7.1655,1989,1,DZA
4.62281,1989,2,DZA
7.0616,1989,3,DZA
7.72756,1989,4,DZA
3.17423,1989,5,DZA
6.06565,1989,6,DZA
1.85252,1989,7,DZA
8.44883,1989,8,DZA
3.35936,1989,9,DZA
4.62629,1989,10,DZA
6.76099,1989,11,DZA
10.6814,1989,12,DZA
15.9956,1990,1,DZA
1.14003,1990,2,DZA
5.61955,1990,3,DZA
13.7019,1990,4,DZA
15.0739,1990,5,DZA
1.60504,1990,6,DZA
5.77823,1990,7,DZA
4.39371,1990,8,DZA
3.69354,1990,9,DZA
2.19205,1990,10,DZA
9.37396,1990,11,DZA
16.5619,1990,12,DZA
4.77374,1991,1,DZA
11.9836,1991,2,DZA
18.7229,1991,3,DZA
6.34437,1991,4,DZA
10.9299,1991,5,DZA
2.02119,1991,6,DZA
1.99575,1991,7,DZA
6.28501,1991,8,DZA
5.01893,1991,9,DZA
13.9666,1991,10,DZA
6.34154,1991,11,DZA
8.06813,1991,12,DZA
9.531,1992,1,DZA
5.59677,1992,2,DZA
14.3545,1992,3,DZA
10.9312,1992,4,DZA
13.155,1992,5,DZA
2.0525,1992,6,DZA
5.68474,1992,7,DZA
2.32624,1992,8,DZA
3.35778,1992,9,DZA
2.68699,1992,10,DZA
9.5126,1992,11,DZA
10.2368,1992,12,DZA
3.60821,1993,1,DZA
12.1508,1993,2,DZA
7.66884,1993,3,DZA
4.39906,1993,4,DZA
5.0688,1993,5,DZA
1.12972,1993,6,DZA
1.32824,1993,7,DZA
4.92546,1993,8,DZA
4.16145,1993,9,DZA
5.52578,1993,10,DZA
9.89273,1993,11,DZA
6.35738,1993,12,DZA
13.7171,1994,1,DZA
6.853,1994,2,DZA
9.52767,1994,3,DZA
4.20863,1994,4,DZA
2.70703,1994,5,DZA
0.99524,1994,6,DZA
2.26389,1994,7,DZA
8.82373,1994,8,DZA
11.6825,1994,9,DZA
19.2076,1994,10,DZA
8.78729,1994,11,DZA
3.56493,1994,12,DZA
8.386,1995,1,DZA
3.55535,1995,2,DZA
12.3752,1995,3,DZA
6.5622,1995,4,DZA
0.96982,1995,5,DZA
3.80019,1995,6,DZA
0.6592,1995,7,DZA
3.44387,1995,8,DZA
8.54793,1995,9,DZA
8.8689,1995,10,DZA
7.06706,1995,11,DZA
13.0382,1995,12,DZA
16.5463,1996,1,DZA
22.3189,1996,2,DZA
20.2509,1996,3,DZA
9.53678,1996,4,DZA
7.05799,1996,5,DZA
7.89041,1996,6,DZA
2.31744,1996,7,DZA
2.57535,1996,8,DZA
5.60675,1996,9,DZA
2.26842,1996,10,DZA
2.42934,1996,11,DZA
7.00194,1996,12,DZA
8.338,1997,1,DZA
1.4761,1997,2,DZA
3.56066,1997,3,DZA
15.5676,1997,4,DZA
4.47157,1997,5,DZA
2.50811,1997,6,DZA
1.34868,1997,7,DZA
11.8513,1997,8,DZA
9.51523,1997,9,DZA
7.8982,1997,10,DZA
12.7033,1997,11,DZA
8.62891,1997,12,DZA
4.2543,1998,1,DZA
7.32358,1998,2,DZA
3.10075,1998,3,DZA
5.80248,1998,4,DZA
10.7384,1998,5,DZA
3.05059,1998,6,DZA
1.95791,1998,7,DZA
3.97546,1998,8,DZA
7.45059,1998,9,DZA
5.51277,1998,10,DZA
5.89534,1998,11,DZA
5.28066,1998,12,DZA
21.3028,1999,1,DZA
8.18988,1999,2,DZA
4.70702,1999,3,DZA
1.49487,1999,4,DZA
2.25506,1999,5,DZA
0.97543,1999,6,DZA
1.94778,1999,7,DZA
8.82015,1999,8,DZA
6.40408,1999,9,DZA
5.5912,1999,10,DZA
12.0568,1999,11,DZA
16.6979,1999,12,DZA
2.69416,2000,1,DZA
1.11597,2000,2,DZA
3.26258,2000,3,DZA
3.22175,2000,4,DZA
13.408,2000,5,DZA
2.38778,2000,6,DZA
2.20343,2000,7,DZA
1.90625,2000,8,DZA
4.94449,2000,9,DZA
10.2441,2000,10,DZA
5.4284,2000,11,DZA
4.69028,2000,12,DZA
9.42292,2001,1,DZA
5.76814,2001,2,DZA
0.88567,2001,3,DZA
5.44267,2001,4,DZA
3.23694,2001,5,DZA
0.32553,2001,6,DZA
0.39422,2001,7,DZA
4.01159,2001,8,DZA
7.85947,2001,9,DZA
2.75423,2001,10,DZA
7.61716,2001,11,DZA
10.4483,2001,12,DZA
2.15007,2002,1,DZA
2.84319,2002,2,DZA
6.8491,2002,3,DZA
6.2666,2002,4,DZA
4.25413,2002,5,DZA
0.93544,2002,6,DZA
2.91534,2002,7,DZA
7.06994,2002,8,DZA
3.31651,2002,9,DZA
7.09579,2002,10,DZA
14.0886,2002,11,DZA
8.86606,2002,12,DZA
20.2122,2003,1,DZA
9.96695,2003,2,DZA
7.58526,2003,3,DZA
7.44726,2003,4,DZA
4.46346,2003,5,DZA
1.17778,2003,6,DZA
3.40018,2003,7,DZA
8.96157,2003,8,DZA
6.93469,2003,9,DZA
12.8784,2003,10,DZA
9.88907,2003,11,DZA
12.0979,2003,12,DZA
10.9941,2004,1,DZA
4.21376,2004,2,DZA
8.25189,2004,3,DZA
12.036,2004,4,DZA
12.3783,2004,5,DZA
3.45446,2004,6,DZA
3.2436,2004,7,DZA
4.77163,2004,8,DZA
5.50647,2004,9,DZA
4.76572,2004,10,DZA
19.8018,2004,11,DZA
17.5296,2004,12,DZA
4.57699,2005,1,DZA
12.886,2005,2,DZA
4.55282,2005,3,DZA
3.0035,2005,4,DZA
1.35048,2005,5,DZA
2.45417,2005,6,DZA
1.92092,2005,7,DZA
4.3191,2005,8,DZA
8.08725,2005,9,DZA
6.51397,2005,10,DZA
11.4385,2005,11,DZA
10.2388,2005,12,DZA
18.3872,2006,1,DZA
11.2734,2006,2,DZA
2.33632,2006,3,DZA
5.53248,2006,4,DZA
14.1769,2006,5,DZA
1.5274,2006,6,DZA
5.4073,2006,7,DZA
3.1771,2006,8,DZA
7.83948,2006,9,DZA
4.79887,2006,10,DZA
7.97892,2006,11,DZA
15.575,2006,12,DZA
2.92638,2007,1,DZA
5.57693,2007,2,DZA
10.532,2007,3,DZA
12.8161,2007,4,DZA
3.5222,2007,5,DZA
1.54004,2007,6,DZA
3.15279,2007,7,DZA
10.1769,2007,8,DZA
7.47633,2007,9,DZA
10.9962,2007,10,DZA
5.74155,2007,11,DZA
9.32483,2007,12,DZA
3.67054,2008,1,DZA
5.86398,2008,2,DZA
5.17873,2008,3,DZA
1.9491,2008,4,DZA
9.79491,2008,5,DZA
2.63383,2008,6,DZA
2.71022,2008,7,DZA
6.71957,2008,8,DZA
9.33576,2008,9,DZA
13.6466,2008,10,DZA
7.16584,2008,11,DZA
13.0036,2008,12,DZA
22.0122,2009,1,DZA
7.51166,2009,2,DZA
15.5795,2009,3,DZA
9.77636,2009,4,DZA
4.51853,2009,5,DZA
1.32254,2009,6,DZA
2.51951,2009,7,DZA
4.71522,2009,8,DZA
16.3677,2009,9,DZA
2.21309,2009,10,DZA
4.13099,2009,11,DZA
7.54656,2009,12,DZA
8.62193,2010,1,DZA
11.6938,2010,2,DZA
6.55983,2010,3,DZA
6.80019,2010,4,DZA
6.03223,2010,5,DZA
6.69078,2010,6,DZA
5.64218,2010,7,DZA
7.05089,2010,8,DZA
6.74733,2010,9,DZA
11.7308,2010,10,DZA
10.1441,2010,11,DZA
3.37996,2010,12,DZA
5.17511,2011,1,DZA
8.87642,2011,2,DZA
10.8294,2011,3,DZA
11.9913,2011,4,DZA
12.5794,2011,5,DZA
5.3369,2011,6,DZA
4.48439,2011,7,DZA
4.98255,2011,8,DZA
3.49012,2011,9,DZA
11.4674,2011,10,DZA
9.68181,2011,11,DZA
5.56506,2011,12,DZA
8.0642,2012,1,DZA
10.2414,2012,2,DZA
12.0128,2012,3,DZA
13.7873,2012,4,DZA
2.33985,2012,5,DZA
1.94661,2012,6,DZA
1.73942,2012,7,DZA
4.51026,2012,8,DZA
4.8976,2012,9,DZA
12.0769,2012,10,DZA
10.6791,2012,11,DZA
2.40026,2012,12,DZA
8.8679,2013,1,DZA
8.76406,2013,2,DZA
8.71307,2013,3,DZA
10.161,2013,4,DZA
4.91227,2013,5,DZA
1.51247,2013,6,DZA
2.03411,2013,7,DZA
6.65042,2013,8,DZA
5.01098,2013,9,DZA
3.79425,2013,10,DZA
9.27659,2013,11,DZA
12.3675,2013,12,DZA
7.89843,2014,1,DZA
5.2983,2014,2,DZA
8.51916,2014,3,DZA
1.30532,2014,4,DZA
11.4108,2014,5,DZA
4.35204,2014,6,DZA
1.8138,2014,7,DZA
2.48635,2014,8,DZA
5.27668,2014,9,DZA
3.31747,2014,10,DZA
15.6232,2014,11,DZA
10.1386,2014,12,DZA
8.17268,2015,1,DZA
15.0522,2015,2,DZA
6.3578,2015,3,DZA
0.52327,2015,4,DZA
2.1598,2015,5,DZA
1.71306,2015,6,DZA
2.00926,2015,7,DZA
11.7221,2015,8,DZA
9.67066,2015,9,DZA
10.204,2015,10,DZA
4.24697,2015,11,DZA
0.3374,2015,12,DZA
0.36474,1901,1,BFA
1.34705,1901,2,BFA
6.6319,1901,3,BFA
38.7841,1901,4,BFA
88.4708,1901,5,BFA
129.006,1901,6,BFA
139.892,1901,7,BFA
240.88,1901,8,BFA
139.064,1901,9,BFA
47.5754,1901,10,BFA
5.28449,1901,11,BFA
0.93927,1901,12,BFA
0.31102,1902,1,BFA
0.67244,1902,2,BFA
16.3528,1902,3,BFA
80.4118,1902,4,BFA
76.7231,1902,5,BFA
88.9582,1902,6,BFA
200.021,1902,7,BFA
208.157,1902,8,BFA
108.607,1902,9,BFA
33.1748,1902,10,BFA
2.10762,1902,11,BFA
1.19351,1902,12,BFA
0.32635,1903,1,BFA
0.57626,1903,2,BFA
5.79828,1903,3,BFA
33.3932,1903,4,BFA
113.016,1903,5,BFA
90.5434,1903,6,BFA
122.797,1903,7,BFA
275.211,1903,8,BFA
88.131,1903,9,BFA
35.1237,1903,10,BFA
16.5996,1903,11,BFA
0.96842,1903,12,BFA
0.57188,1904,1,BFA
0.73667,1904,2,BFA
4.47223,1904,3,BFA
23.6228,1904,4,BFA
98.5614,1904,5,BFA
132.08,1904,6,BFA
178.689,1904,7,BFA
208.735,1904,8,BFA
116.197,1904,9,BFA
44.5541,1904,10,BFA
2.50505,1904,11,BFA
1.1359,1904,12,BFA
0.28993,1905,1,BFA
0.68531,1905,2,BFA
16.5446,1905,3,BFA
28.0788,1905,4,BFA
55.0149,1905,5,BFA
126.037,1905,6,BFA
147.751,1905,7,BFA
247.466,1905,8,BFA
179.25,1905,9,BFA
44.4313,1905,10,BFA
1.60815,1905,11,BFA
0.9415,1905,12,BFA
1.30058,1906,1,BFA
1.14446,1906,2,BFA
1.53613,1906,3,BFA
47.6403,1906,4,BFA
98.6167,1906,5,BFA
110.651,1906,6,BFA
187.264,1906,7,BFA
289.33,1906,8,BFA
153.497,1906,9,BFA
63.7554,1906,10,BFA
18.5082,1906,11,BFA
0.70196,1906,12,BFA
0.11045,1907,1,BFA
0.83248,1907,2,BFA
4.6025,1907,3,BFA
17.4963,1907,4,BFA
69.3398,1907,5,BFA
96.361,1907,6,BFA
121.463,1907,7,BFA
210.124,1907,8,BFA
119.69,1907,9,BFA
42.0476,1907,10,BFA
7.74149,1907,11,BFA
0.8634,1907,12,BFA
0.04915,1908,1,BFA
0.30573,1908,2,BFA
12.7019,1908,3,BFA
18.335,1908,4,BFA
55.2755,1908,5,BFA
127.229,1908,6,BFA
198.268,1908,7,BFA
233.457,1908,8,BFA
140.254,1908,9,BFA
23.5171,1908,10,BFA
2.75035,1908,11,BFA
0.08345,1908,12,BFA
0.43492,1909,1,BFA
2.93231,1909,2,BFA
9.82868,1909,3,BFA
74.8893,1909,4,BFA
73.6413,1909,5,BFA
147.846,1909,6,BFA
188.687,1909,7,BFA
311.034,1909,8,BFA
182.19,1909,9,BFA
44.3227,1909,10,BFA
5.70816,1909,11,BFA
1.81889,1909,12,BFA
0.0094,1910,1,BFA
0.66901,1910,2,BFA
4.24646,1910,3,BFA
32.4505,1910,4,BFA
75.4009,1910,5,BFA
80.2663,1910,6,BFA
176.729,1910,7,BFA
245.011,1910,8,BFA
132.114,1910,9,BFA
26.1241,1910,10,BFA
0.12463,1910,11,BFA
0.44222,1910,12,BFA
0.01283,1911,1,BFA
0.22324,1911,2,BFA
14.2715,1911,3,BFA
42.7139,1911,4,BFA
92.2575,1911,5,BFA
75.5431,1911,6,BFA
165.154,1911,7,BFA
221.502,1911,8,BFA
128.092,1911,9,BFA
35.838,1911,10,BFA
11.1157,1911,11,BFA
0.49152,1911,12,BFA
0.08938,1912,1,BFA
1.56273,1912,2,BFA
1.79328,1912,3,BFA
16.4654,1912,4,BFA
41.695,1912,5,BFA
102.254,1912,6,BFA
145.786,1912,7,BFA
215.327,1912,8,BFA
143.697,1912,9,BFA
32.3634,1912,10,BFA
0.29051,1912,11,BFA
1.29093,1912,12,BFA
0.041,1913,1,BFA
1.88989,1913,2,BFA
1.80385,1913,3,BFA
42.6869,1913,4,BFA
53.5269,1913,5,BFA
88.7702,1913,6,BFA
126.493,1913,7,BFA
215.506,1913,8,BFA
131.285,1913,9,BFA
29.8237,1913,10,BFA
1.49498,1913,11,BFA
2.57135,1913,12,BFA
0.00289,1914,1,BFA
0.05775,1914,2,BFA
3.5604,1914,3,BFA
15.345,1914,4,BFA
47.8609,1914,5,BFA
77.2183,1914,6,BFA
128.538,1914,7,BFA
202.512,1914,8,BFA
156.68,1914,9,BFA
59.0165,1914,10,BFA
5.28346,1914,11,BFA
0.26359,1914,12,BFA
0.01244,1915,1,BFA
0.17262,1915,2,BFA
19.4536,1915,3,BFA
46.0473,1915,4,BFA
79.8831,1915,5,BFA
104.173,1915,6,BFA
166.71,1915,7,BFA
198.59,1915,8,BFA
116.17,1915,9,BFA
50.3865,1915,10,BFA
5.35543,1915,11,BFA
0.38309,1915,12,BFA
0.03133,1916,1,BFA
0.53424,1916,2,BFA
10.3977,1916,3,BFA
27.739,1916,4,BFA
42.2231,1916,5,BFA
117.398,1916,6,BFA
155.986,1916,7,BFA
256.933,1916,8,BFA
145.134,1916,9,BFA
23.6382,1916,10,BFA
7.57772,1916,11,BFA
0.28741,1916,12,BFA
0.12698,1917,1,BFA
0.76566,1917,2,BFA
7.00703,1917,3,BFA
17.4335,1917,4,BFA
64.6802,1917,5,BFA
76.3121,1917,6,BFA
177.102,1917,7,BFA
268.132,1917,8,BFA
145.554,1917,9,BFA
30.0973,1917,10,BFA
7.18939,1917,11,BFA
4.33738,1917,12,BFA
0.15064,1918,1,BFA
0.09304,1918,2,BFA
7.0245,1918,3,BFA
29.4167,1918,4,BFA
65.9082,1918,5,BFA
159.385,1918,6,BFA
200.849,1918,7,BFA
237.544,1918,8,BFA
174.177,1918,9,BFA
38.7021,1918,10,BFA
6.48865,1918,11,BFA
1.77746,1918,12,BFA
0.02896,1919,1,BFA
0.53442,1919,2,BFA
10.9866,1919,3,BFA
18.0469,1919,4,BFA
80.7696,1919,5,BFA
96.7059,1919,6,BFA
188.039,1919,7,BFA
169.317,1919,8,BFA
156.181,1919,9,BFA
42.8229,1919,10,BFA
4.82489,1919,11,BFA
0.39542,1919,12,BFA
0.00293,1920,1,BFA
0.187,1920,2,BFA
4.11122,1920,3,BFA
32.7845,1920,4,BFA
60.4997,1920,5,BFA
95.4677,1920,6,BFA
178.656,1920,7,BFA
230.04,1920,8,BFA
163.978,1920,9,BFA
20.3955,1920,10,BFA
7.94675,1920,11,BFA
0.00877,1920,12,BFA
0.00075,1921,1,BFA
0.47551,1921,2,BFA
8.52741,1921,3,BFA
24.9272,1921,4,BFA
58.4006,1921,5,BFA
80.2116,1921,6,BFA
145.07,1921,7,BFA
219.889,1921,8,BFA
132.465,1921,9,BFA
30.3373,1921,10,BFA
6.67636,1921,11,BFA
0.72243,1921,12,BFA
0.98063,1922,1,BFA
0.38565,1922,2,BFA
2.39417,1922,3,BFA
57.7384,1922,4,BFA
68.4314,1922,5,BFA
82.0708,1922,6,BFA
178.603,1922,7,BFA
234.839,1922,8,BFA
217.066,1922,9,BFA
61.5221,1922,10,BFA
6.95849,1922,11,BFA
0.4815,1922,12,BFA
0.18793,1923,1,BFA
0.18482,1923,2,BFA
7.90653,1923,3,BFA
33.1455,1923,4,BFA
62.3395,1923,5,BFA
104.931,1923,6,BFA
168.141,1923,7,BFA
225.649,1923,8,BFA
131.171,1923,9,BFA
50.6704,1923,10,BFA
5.98382,1923,11,BFA
2.30685,1923,12,BFA
0.20856,1924,1,BFA
3.2237,1924,2,BFA
9.01112,1924,3,BFA
33.9883,1924,4,BFA
64.0015,1924,5,BFA
146.239,1924,6,BFA
197.556,1924,7,BFA
235.844,1924,8,BFA
164.489,1924,9,BFA
39.3818,1924,10,BFA
3.95925,1924,11,BFA
0.04395,1924,12,BFA
0.02044,1925,1,BFA
0.13894,1925,2,BFA
9.34382,1925,3,BFA
30.5452,1925,4,BFA
81.7559,1925,5,BFA
103.514,1925,6,BFA
175.193,1925,7,BFA
229.842,1925,8,BFA
177.017,1925,9,BFA
82.9741,1925,10,BFA
5.45645,1925,11,BFA
0.00358,1925,12,BFA
0.05863,1926,1,BFA
0.57312,1926,2,BFA
7.67163,1926,3,BFA
18.1978,1926,4,BFA
67.1423,1926,5,BFA
108.558,1926,6,BFA
169.989,1926,7,BFA
187.143,1926,8,BFA
104.602,1926,9,BFA
13.8685,1926,10,BFA
6.37989,1926,11,BFA
0.30276,1926,12,BFA
0.05354,1927,1,BFA
2.48148,1927,2,BFA
0.19061,1927,3,BFA
37.4697,1927,4,BFA
86.3848,1927,5,BFA
150.225,1927,6,BFA
145.873,1927,7,BFA
229.467,1927,8,BFA
159.724,1927,9,BFA
90.3484,1927,10,BFA
7.92402,1927,11,BFA
0.01213,1927,12,BFA
0.0024,1928,1,BFA
0.8558,1928,2,BFA
7.75557,1928,3,BFA
43.2328,1928,4,BFA
50.1535,1928,5,BFA
109.25,1928,6,BFA
187.951,1928,7,BFA
290.288,1928,8,BFA
137.151,1928,9,BFA
72.9722,1928,10,BFA
1.53696,1928,11,BFA
0.00593,1928,12,BFA
0.00151,1929,1,BFA
0.86134,1929,2,BFA
14.0424,1929,3,BFA
21.6726,1929,4,BFA
102.479,1929,5,BFA
143.89,1929,6,BFA
169.354,1929,7,BFA
234.003,1929,8,BFA
161.412,1929,9,BFA
61.3014,1929,10,BFA
4.10351,1929,11,BFA
0.00031,1929,12,BFA
0.00085,1930,1,BFA
0.3331,1930,2,BFA
7.03905,1930,3,BFA
33.4982,1930,4,BFA
123.788,1930,5,BFA
129.193,1930,6,BFA
173.454,1930,7,BFA
210.711,1930,8,BFA
136.019,1930,9,BFA
60.7181,1930,10,BFA
2.02393,1930,11,BFA
1.03305,1930,12,BFA
0.03064,1931,1,BFA
4.72975,1931,2,BFA
2.89685,1931,3,BFA
41.6079,1931,4,BFA
87.822,1931,5,BFA
133.669,1931,6,BFA
174.516,1931,7,BFA
166.459,1931,8,BFA
224.856,1931,9,BFA
17.365,1931,10,BFA
6.98221,1931,11,BFA
0.22135,1931,12,BFA
0.00075,1932,1,BFA
4.99777,1932,2,BFA
15.5566,1932,3,BFA
25.9639,1932,4,BFA
108.014,1932,5,BFA
82.8296,1932,6,BFA
141.289,1932,7,BFA
216.837,1932,8,BFA
183.306,1932,9,BFA
64.7989,1932,10,BFA
1.90747,1932,11,BFA
0.07892,1932,12,BFA
0.28978,1933,1,BFA
3.25599,1933,2,BFA
13.4365,1933,3,BFA
38.841,1933,4,BFA
117.237,1933,5,BFA
143.305,1933,6,BFA
188.994,1933,7,BFA
244.585,1933,8,BFA
153.507,1933,9,BFA
20.1953,1933,10,BFA
11.5987,1933,11,BFA
2.40041,1933,12,BFA
0.00003,1934,1,BFA
0.10898,1934,2,BFA
16.5735,1934,3,BFA
18.5752,1934,4,BFA
26.5919,1934,5,BFA
100.781,1934,6,BFA
174.377,1934,7,BFA
269.626,1934,8,BFA
155.739,1934,9,BFA
51.5489,1934,10,BFA
0.97796,1934,11,BFA
0.03775,1934,12,BFA
0.36154,1935,1,BFA
0.06777,1935,2,BFA
21.5268,1935,3,BFA
39.5837,1935,4,BFA
70.9214,1935,5,BFA
108.437,1935,6,BFA
222.542,1935,7,BFA
299.86,1935,8,BFA
169.455,1935,9,BFA
45.6187,1935,10,BFA
1.29887,1935,11,BFA
0.00649,1935,12,BFA
0.00025,1936,1,BFA
3.57808,1936,2,BFA
5.37135,1936,3,BFA
53.0149,1936,4,BFA
92.263,1936,5,BFA
111.444,1936,6,BFA
212.653,1936,7,BFA
245.376,1936,8,BFA
144.592,1936,9,BFA
42.1359,1936,10,BFA
8.06216,1936,11,BFA
0.48657,1936,12,BFA
0.00191,1937,1,BFA
1.65261,1937,2,BFA
4.93786,1937,3,BFA
18.0613,1937,4,BFA
74.6575,1937,5,BFA
104.932,1937,6,BFA
175.546,1937,7,BFA
251.72,1937,8,BFA
152.668,1937,9,BFA
24.7413,1937,10,BFA
2.8128,1937,11,BFA
0.66977,1937,12,BFA
0.00138,1938,1,BFA
0.00627,1938,2,BFA
22.6495,1938,3,BFA
19.5211,1938,4,BFA
83.3021,1938,5,BFA
115.804,1938,6,BFA
174.49,1938,7,BFA
241.458,1938,8,BFA
148.833,1938,9,BFA
36.4299,1938,10,BFA
5.78026,1938,11,BFA
0.78476,1938,12,BFA
0.59428,1939,1,BFA
1.75864,1939,2,BFA
17.9393,1939,3,BFA
21.0996,1939,4,BFA
83.413,1939,5,BFA
114.821,1939,6,BFA
175.989,1939,7,BFA
256.243,1939,8,BFA
194.767,1939,9,BFA
48.415,1939,10,BFA
0.69955,1939,11,BFA
0.2696,1939,12,BFA
1.95475,1940,1,BFA
0.02526,1940,2,BFA
8.61474,1940,3,BFA
23.7858,1940,4,BFA
62.3077,1940,5,BFA
83.9595,1940,6,BFA
162.417,1940,7,BFA
253.153,1940,8,BFA
148.821,1940,9,BFA
68.5325,1940,10,BFA
3.52532,1940,11,BFA
0.00045,1940,12,BFA
0.10943,1941,1,BFA
0.04643,1941,2,BFA
5.29331,1941,3,BFA
36.3232,1941,4,BFA
80.2453,1941,5,BFA
130.188,1941,6,BFA
169.115,1941,7,BFA
216.184,1941,8,BFA
109.039,1941,9,BFA
40.2701,1941,10,BFA
11.6788,1941,11,BFA
0.14836,1941,12,BFA
0.3219,1942,1,BFA
1.41897,1942,2,BFA
9.60431,1942,3,BFA
41.8516,1942,4,BFA
85.6856,1942,5,BFA
110.142,1942,6,BFA
148.744,1942,7,BFA
257.407,1942,8,BFA
102.786,1942,9,BFA
43.7067,1942,10,BFA
5.60659,1942,11,BFA
2.89186,1942,12,BFA
0.00207,1943,1,BFA
1.00828,1943,2,BFA
13.3451,1943,3,BFA
23.9752,1943,4,BFA
88.6982,1943,5,BFA
100.882,1943,6,BFA
168.084,1943,7,BFA
265.098,1943,8,BFA
216.162,1943,9,BFA
59.4807,1943,10,BFA
2.34126,1943,11,BFA
2.48426,1943,12,BFA
0.00012,1944,1,BFA
0.03458,1944,2,BFA
14.0021,1944,3,BFA
26.7696,1944,4,BFA
30.9345,1944,5,BFA
85.8524,1944,6,BFA
149.468,1944,7,BFA
217.41,1944,8,BFA
164.229,1944,9,BFA
61.9797,1944,10,BFA
2.5657,1944,11,BFA
1.38025,1944,12,BFA
0.01819,1945,1,BFA
0.6659,1945,2,BFA
0.61629,1945,3,BFA
14.107,1945,4,BFA
75.8113,1945,5,BFA
84.3312,1945,6,BFA
182.757,1945,7,BFA
286.148,1945,8,BFA
188.815,1945,9,BFA
59.8722,1945,10,BFA
2.54471,1945,11,BFA
0.00127,1945,12,BFA
1.39303,1946,1,BFA
0.65013,1946,2,BFA
6.26044,1946,3,BFA
24.5763,1946,4,BFA
54.649,1946,5,BFA
102.493,1946,6,BFA
170.378,1946,7,BFA
237.596,1946,8,BFA
183.33,1946,9,BFA
54.5449,1946,10,BFA
1.91906,1946,11,BFA
0.08483,1946,12,BFA
0.35681,1947,1,BFA
2.66634,1947,2,BFA
1.92793,1947,3,BFA
16.0438,1947,4,BFA
30.7103,1947,5,BFA
103.279,1947,6,BFA
158.635,1947,7,BFA
234.115,1947,8,BFA
140.055,1947,9,BFA
25.9577,1947,10,BFA
2.55618,1947,11,BFA
0.59898,1947,12,BFA
0,1948,1,BFA
0.17722,1948,2,BFA
4.58923,1948,3,BFA
51.1867,1948,4,BFA
69.2817,1948,5,BFA
122.007,1948,6,BFA
166.816,1948,7,BFA
212.889,1948,8,BFA
127.541,1948,9,BFA
24.7299,1948,10,BFA
3.74145,1948,11,BFA
0.00727,1948,12,BFA
0.14446,1949,1,BFA
1.41539,1949,2,BFA
11.2416,1949,3,BFA
39.2256,1949,4,BFA
62.7706,1949,5,BFA
91.8695,1949,6,BFA
169.064,1949,7,BFA
250.059,1949,8,BFA
121.884,1949,9,BFA
41.3034,1949,10,BFA
7.10145,1949,11,BFA
0.00045,1949,12,BFA
1.89614,1950,1,BFA
2.73946,1950,2,BFA
2.09766,1950,3,BFA
24.2982,1950,4,BFA
54.3493,1950,5,BFA
94.1129,1950,6,BFA
204.296,1950,7,BFA
260.071,1950,8,BFA
205.424,1950,9,BFA
57.5113,1950,10,BFA
1.63609,1950,11,BFA
0.77733,1950,12,BFA
0.84273,1951,1,BFA
2.69759,1951,2,BFA
21.3765,1951,3,BFA
20.298,1951,4,BFA
84.6016,1951,5,BFA
98.0911,1951,6,BFA
171.235,1951,7,BFA
257.288,1951,8,BFA
210.254,1951,9,BFA
119.626,1951,10,BFA
10.8251,1951,11,BFA
0.7152,1951,12,BFA
0.13252,1952,1,BFA
0.53688,1952,2,BFA
4.13379,1952,3,BFA
22.8702,1952,4,BFA
73.6905,1952,5,BFA
90.5085,1952,6,BFA
200.123,1952,7,BFA
294.191,1952,8,BFA
250.383,1952,9,BFA
45.0434,1952,10,BFA
1.09424,1952,11,BFA
0.30596,1952,12,BFA
0.00096,1953,1,BFA
5.5166,1953,2,BFA
4.40298,1953,3,BFA
24.6104,1953,4,BFA
128.911,1953,5,BFA
132.043,1953,6,BFA
217.18,1953,7,BFA
228.722,1953,8,BFA
